discomfort-speaking-anxiety-depression.csv,,
discomfort-speaking-anxiety-depression.csv,,
discomfort-speaking-anxiety-depression.csv,,
discomfort-speaking-anxiety-depression.csv,,
discomfort-speaking-anxiety-depression.csv,,
discomfort-speaking-anxiety-depression.csv,,
discomfort-speaking-anxiety-depression.csv,,
discomfort-speaking-anxiety-depression.csv,,
discomfort-speaking-anxiety-depression.csv,,
eating-disorders-prevalence-by-age.csv,,
eating-disorders-prevalence-by-age.csv,,
eating-disorders-prevalence-by-age.csv,,
eating-disorders-prevalence-by-age.csv,,
eating-disorders-prevalence-by-age.csv,,
eating-disorders-prevalence-by-age.csv,,
eating-disorders-prevalence-by-age.csv,,
eating-disorders-prevalence-by-age.csv,,
eating-disorders-prevalence-by-age.csv,,
eating-disorders-prevalence-by-age.csv,,
eating-disorders-prevalence-by-age.csv,,
eating-disorders-prevalence-by-age.csv,,
eating-disorders-prevalence-by-age.csv,,
eating-disorders-prevalence-by-age.csv,,
eating-disorders-prevalence-by-age.csv,,
eating-disorders-prevalence-males-vs-females.csv,Eating disorders (share of population) - Sex: Male - Age: Age-standardized,
eating-disorders-prevalence-males-vs-females.csv,Eating disorders (share of population) - Sex: Female - Age: Age-standardized,
eating-disorders-prevalence-males-vs-females.csv,Population (historical estimates),
eating-disorders-prevalence-males-vs-females.csv,Continent,Asia
eating-disorders-prevalence-males-vs-females.csv,,
eating-disorders-prevalence-males-vs-females.csv,,
eating-disorders-prevalence-males-vs-females.csv,,
eating-disorders-prevalence-males-vs-females.csv,,
